text,label
earnings after tax FY 2022 ₹50288298,profit
FY 2020 Contingent liability ₹77302548,other
"Rental income ₹93,662,968",revenue
"bottom line 30,801,965",profit
2023 accounting policy change ₹60133229,other
administrative expenses ₹15223457,expense
2020 gross profit ₹22339,profit
OPERATING REVENUE 2020 ₹980155,revenue
Finance Cost 2022 ₹176377,expense
NET INCOME FY 2018 468010 (Note 4),profit
ebitda 31579010 (Note 10),profit
"Administrative expenses 30,596,109",expense
Professional fees 2021 ₹83125,expense
Selling expenses FY 2018 ₹435322,expense
2018 merchandise sales 4761823,revenue
"gross profit 48,853,874",profit
"fy 2018 Accounting policy change ₹13,767,972",other
"EBITDA 2018 45,723,394",profit
subscription revenue FY 2020 5066398,revenue
EARNINGS FROM OPERATIONS 2020 6354067,profit
"PROFIT FOR THE YEAR 2023 5,934,742",profit
OTHER INCOME 2019 67867,other
"Cost of materials FY 2018 71,019,219",expense
"2021 OPERATING INCOME ₹57,509,568",profit
"2021 SALES REVENUE 70,418,504",revenue
"Operating profit FY 2018 55,427,078 (Note 25)",profit
"EBIT FY 2018 90,193,178 (Note 16)",profit
Schedule 1 FY 2023 5401001,other
Contingent liability 29534824,other
"Marketing expense 20,286,850",expense
R&D expense 2023 ₹8236259,expense
Profit Before Tax 631187,profit
"SHARE CAPITAL 2023 ₹42,304,501",other
"Topline revenue 2019 46,708,526",revenue
License fees 97679,revenue
"PROFIT FOR THE YEAR ₹11,137,507",profit
"Profit after tax (PAT) FY 2020 9,786,503",profit
sales revenue 2021 3390091,revenue
"Turnover 2019 ₹52,277,199",revenue
Extraordinary items 2018 ₹90432055 (Note 16),other
fy 2022 NET INCOME ₹3305668,profit
Income from operations ₹86379,revenue
TURNOVER 49085,revenue
ebitda 2020 ₹30172,profit
"Administrative expenses 2023 68,949,184",expense
revenue from operations FY 2023 42560305,revenue
"fy 2023 PRODUCT SALES 87,765,861",revenue
"topline revenue 2018 ₹53,823,642",revenue
"Other income FY 2020 ₹82,637,043",other
"RESERVES AND SURPLUS FY 2021 ₹14,306,177",other
"Finance Cost ₹87,123,528",expense
fy 2023 license fees 618927,revenue
fy 2022 FOREIGN EXCHANGE GAIN 457564,other
2019 EBIT 2548079,profit
PROFESSIONAL FEES ₹67164456,expense
"Employee benefits FY 2022 ₹35,439,150",expense
"Merchandise sales FY 2019 ₹97,491,948",revenue
net income 2020 ₹30483,profit
"TAX EXPENSE 4,979,963",expense
"merchandise sales FY 2020 ₹94,253,157",revenue
"EBITDA FY 2020 85,767,754",profit
accounting policy change FY 2020 4237096,other
ADMINISTRATIVE EXPENSES 2021 ₹2014091,expense
"Bottom line FY 2021 ₹82,904,148",profit
Profit Before Tax FY 2022 ₹67500307 (Note 1),profit
"Contingent liability FY 2021 78,454,125",other
Administrative expenses FY 2023 19274392,expense
"Sales Revenue 2023 61,076,547",revenue
PROFIT BEFORE TAX ₹413552,profit
"FY 2019 turnover 98,897,493",revenue
segment revenue ₹779112,revenue
"Interest expense 2018 ₹65,368,117",expense
Other Expenses FY 2020 5404568,expense
fy 2019 interest expense 39769,expense
"RESERVES AND SURPLUS 2023 20,894,067",other
fy 2022 Sales of goods 69193,revenue
"2020 Administrative expenses ₹76,325,267",expense
"Bottom line 2020 41,619,267",profit
Cost of Goods Sold ₹9095972,expense
"Cost of materials 2,005,403",expense
Share capital 2021 ₹1186817,other
Product sales FY 2024 ₹25118,revenue
FOREIGN EXCHANGE GAIN 2021 10316,other
TURNOVER FY 2020 976530,revenue
"Contingent liability 2023 ₹8,483,775",other
fy 2020 Marketing expense 18679,expense
Other income FY 2023 ₹321731,other
"earnings from operations FY 2024 5,467,052",profit
"DEPRECIATION EXPENSE FY 2024 ₹59,933,280",expense
"GROSS PROFIT 59,661,267",profit
"merchandise sales 2018 67,052,914",revenue
"Other Expenses ₹6,291,050",expense
"2019 Product sales 88,104,615",revenue
2019 Other Expenses ₹63395880,expense
"SCHEDULE 1 2018 80,342,120",other
"2021 Merchandise sales ₹98,812,406",revenue
"2022 profit before tax 53,454,755",profit
"fy 2020 PROFIT FOR THE YEAR 28,583,596",profit
"fy 2022 Profit for the year ₹46,122,878",profit
TOTAL INCOME 2024 ₹87672417,revenue
"rent expense FY 2023 43,222,816",expense
2024 tax expense ₹489641,expense
"2022 eps basic 97,862,492",other
FY 2024 Operating revenue ₹916776,revenue
License fees 2018 ₹88653825,revenue
total income 2022 15453834,revenue
"extraordinary items 2019 80,860,071",other
POWER AND FUEL 2022 91400849 (Note 11),expense
License fees 58865,revenue
"Insurance expense 86,650,010",expense
"2022 PBT 53,878,517",profit
"2019 Related party note 47,644,442",other
"OPERATING PROFIT FY 2020 21,723,059",profit
Rent expense 2018 51725,expense
Other income FY 2018 ₹19133640,other
pbt 2024 95096413,profit
"Revenue from operations 55,503,803",revenue
LICENSE FEES FY 2019 ₹25601471,revenue
INCOME FROM OPERATIONS 2024 99893,revenue
"Rental income 2024 ₹70,117,590",revenue
"employee benefits FY 2018 ₹99,979,228",expense
"EBITDA 89,898,654",profit
professional fees FY 2023 ₹63865194,expense
CONSOLIDATED REVENUE ₹744129,revenue
Income from operations FY 2023 ₹4705235,revenue
"BOTTOM LINE ₹22,899,351 (Note 14)",profit
"FY 2022 PBT ₹70,405,705",profit
"Operating Cost 2022 64,298,731 (Note 13)",expense
"2023 EBITDA 7,032,290",profit
Insurance expense 2021 ₹747480,expense
"PRODUCT SALES FY 2023 2,546,895",revenue
Related party note FY 2021 ₹24283930,other
Net Profit 71638,profit
"Bottom line 2018 19,826,212",profit
"Net income FY 2024 ₹27,863,700",profit
Power and Fuel 2022 ₹94708592,expense
"PRODUCT SALES 2023 36,771,417",revenue
"fy 2019 Earnings after tax 92,663,156 (Note 4)",profit
"R&D expense 2022 ₹49,518,104",expense
cost of materials 2019 ₹16265,expense
Power and Fuel 2022 ₹371974,expense
"2019 Turnover 46,237,078",revenue
Product sales FY 2019 ₹65343,revenue
CONTINGENT LIABILITY 6566909,other
"Gross Revenue ₹42,919,025",revenue
"related party note 56,765,392",other
rental income FY 2022 94246,revenue
Sales Revenue 2018 68903,revenue
other expenses 2020 58332620,expense
"Consolidated revenue 5,303,567",revenue
cost of materials 71742,expense
Extraordinary items FY 2023 19588861,other
"License fees 2020 ₹55,283,612",revenue
"PRODUCT SALES FY 2024 29,759,238",revenue
reserves and surplus 2024 ₹4517413,other
"turnover FY 2020 99,372,861",revenue
Other Expenses 2023 ₹15974522 (Note 19),expense
Prior period items FY 2018 ₹14264,other
"Gross Profit 79,092,391",profit
"REVENUE FROM OPERATIONS ₹75,188,440",revenue
"selling expenses 2023 6,313,500",expense
Insurance expense 47160179,expense
"profit for the year 2024 74,267,674",profit
PROFIT AFTER TAX (PAT) FY 2019 ₹282255,profit
"Profit Before Tax FY 2019 ₹90,733,403",profit
"RENT EXPENSE FY 2020 ₹55,053,974",expense
"2021 EBITDA 21,756,187",profit
fy 2018 bottom line 4286239,profit
Merchandise sales 2024 1485753,revenue
FY 2018 INTEREST EXPENSE 85454 (Note 18),expense
SUBSCRIPTION REVENUE FY 2020 69251,revenue
"Total Income FY 2019 ₹88,355,426",revenue
"Profit after tax (PAT) 2019 68,979,256",profit
"OCI ADJUSTMENT 2023 ₹26,282,612",other
"Foreign exchange gain ₹62,453,072",other
"FY 2023 tax expense 26,465,300",expense
"OCI adjustment ₹89,480,174",other
"Foreign exchange gain 2023 ₹66,240,847",other
Deferred tax ₹36550919,other
"Tax expense 2019 ₹96,394,237",expense
"Operating profit FY 2020 48,608,251",profit
"Net income FY 2024 ₹9,097,209",profit
fy 2019 Other income ₹61747394,other
Tax expense 2023 2755114,expense
Exceptional items FY 2024 ₹6503422,other
"administrative expenses FY 2020 ₹37,464,684",expense
2019 NOTES TO ACCOUNTS 4534275,other
OTHER INCOME 2020 ₹2099675,other
Reserves and surplus 2019 9127889,other
FY 2019 Rent expense ₹39822796,expense
"fy 2024 Schedule 1 49,477,999",other
OCI ADJUSTMENT 2018 7733179,other
"Deferred tax FY 2024 22,355,372",other
"operating income ₹55,565,109",profit
Gross Revenue 18375220,revenue
fy 2022 other income ₹56364889,other
"2020 other expenses 52,106,495",expense
Accounting policy change FY 2024 15072,other
"FY 2023 OPERATING PROFIT ₹73,558,869",profit
Cost of materials ₹696964,expense
net sales ₹3859017,revenue
"Earnings after tax 2020 74,761,545",profit
fy 2023 pbt 35998100,profit
"Professional fees 2018 ₹15,886,692",expense
PROFESSIONAL FEES FY 2021 ₹218867,expense
"Extraordinary items FY 2018 ₹45,178,661",other
"Gross Profit 46,025,718",profit
Rental income FY 2022 ₹797860,revenue
pbt 2020 6526890 (Note 11),profit
"EMPLOYEE BENEFITS 2019 ₹94,707,748",expense
2022 EBIT ₹97900106,profit
TOPLINE REVENUE 2018 98633740,revenue
Administrative expenses ₹7279721,expense
Prior period items 98983634,other
Operating profit FY 2021 ₹27864,profit
Rental income 2019 823535,revenue
"2019 SALES OF GOODS ₹66,491,251",revenue
"OCI ADJUSTMENT ₹46,194,542",other
FY 2024 earnings after tax ₹35240048,profit
OTHER EXPENSES FY 2019 ₹823201,expense
"FY 2023 Top line ₹60,202,969",revenue
"FY 2019 Marketing expense 81,463,687",expense
"Turnover 2023 61,354,112",revenue
BOTTOM LINE 2019 ₹5518498,profit
"fy 2022 Foreign exchange gain ₹32,761,142",other
FY 2019 BOTTOM LINE ₹25673469,profit
Operating Cost FY 2018 90396559 (Note 17),expense
2018 Notes to accounts ₹912048,other
"Exceptional items FY 2020 ₹2,285,835",other
SELLING EXPENSES ₹6696472,expense
Profit after tax (PAT) 2019 92398978,profit
Cost of Goods Sold 807162,expense
"oci adjustment ₹71,969,345",other
eps basic 2815718,other
fy 2018 Depreciation Expense 7441381,expense
2022 Selling expenses 53669997,expense
Schedule 1 75294487,other
"Related party note 2023 36,970,106",other
"employee benefits ₹48,034,755 (Note 20)",expense
"schedule 1 2020 ₹66,413,342 (Note 14)",other
"FY 2018 Professional fees 76,142,056",expense
"POWER AND FUEL 2018 ₹65,004,396",expense
schedule 1 FY 2023 ₹932891,other
"Finance Cost ₹76,459,465",expense
"administrative expenses FY 2018 ₹83,756,754",expense
professional fees ₹1474039,expense
"Foreign exchange gain 49,475,988",other
OPERATING INCOME FY 2020 18439,profit
"SCHEDULE 1 2024 ₹22,140,955",other
EBITDA FY 2019 39769947,profit
"gross profit 37,938,143",profit
"FY 2022 Revenue from operations 16,590,343",revenue
"Exceptional items FY 2019 ₹81,557,383",other
Professional fees 2019 ₹38705725,expense
"Professional fees ₹75,301,955",expense
Sales of goods 32885741,revenue
FY 2023 Merchandise sales 23606,revenue
TURNOVER ₹63796676,revenue
operating revenue 12464 (Note 4),revenue
Bottom line FY 2020 ₹841058 (Note 2),profit
"FY 2018 PBT 50,116,663",profit
"EBIT ₹82,220,282",profit
"2021 Operating Cost 41,772,201",expense
"revenue from operations 2023 ₹16,716,744",revenue
"oci adjustment FY 2021 ₹97,762,234",other
CONTINGENT LIABILITY FY 2022 28228398 (Note 8),other
"FY 2023 r&d expense 31,148,826",expense
fy 2018 Reserves and surplus ₹734644,other
"fy 2024 sales of goods ₹6,884,659",revenue
GROSS REVENUE 6455972,revenue
Administrative expenses 2024 3258787,expense
2020 RENTAL INCOME ₹9630451,revenue
"Administrative expenses FY 2022 ₹55,509,350",expense
2019 Related party note 8997462,other
"fy 2019 Operating Cost 62,274,542",expense
2020 Foreign exchange gain 521370,other
2023 TAX EXPENSE 78804339,expense
"License fees 97,666,358",revenue
"Income from operations 2020 7,198,298",revenue
"PBT 2018 51,938,236",profit
"2023 NOTES TO ACCOUNTS ₹70,559,833",other
"EBIT ₹81,245,906",profit
"fy 2019 License fees ₹62,160,987",revenue
Net Sales 1959074,revenue
"fy 2021 Notes to accounts ₹55,569,957",other
"Subscription Revenue 2019 ₹81,195,880",revenue
2022 professional fees ₹5179598,expense
"Other Expenses ₹17,270,631",expense
Employee benefits 2022 ₹37204,expense
contingent liability 2024 ₹9220960,other
"Gross Profit ₹24,018,273",profit
2019 Rent expense ₹53257,expense
"2018 Interest expense ₹4,715,068",expense
administrative expenses 2019 ₹325101,expense
Other income 33753,other
"cost of goods sold ₹29,115,567",expense
2022 consolidated revenue 37775,revenue
FY 2022 Consolidated revenue 30392,revenue
2021 Contingent liability ₹30342167,other
"Earnings after tax ₹78,578,134",profit
Extraordinary items 98093,other
"Interest expense FY 2019 33,068,516",expense
Topline revenue FY 2019 7855954 (Note 24),revenue
"fy 2019 EPS BASIC 713,960",other
"NET SALES ₹82,002,730",revenue
"TOTAL INCOME FY 2018 ₹141,737",revenue
"Accounting policy change 14,451,979",other
"FY 2018 Revenue from operations ₹20,067,834",revenue
Cost of Goods Sold 2021 88802545,expense
GROSS REVENUE 3704873 (Note 21),revenue
EPS basic 624393,other
"notes to accounts ₹76,233,837",other
fy 2020 topline revenue 534753,revenue
FY 2023 OCI adjustment ₹3343303,other
"accounting policy change 2024 ₹13,026,798",other
"FY 2018 profit after tax (pat) ₹38,787,977",profit
Net income 2023 ₹50425346,profit
merchandise sales 2020 ₹49953,revenue
"gross profit FY 2022 32,011,265",profit
"Subscription Revenue 2020 ₹76,601,556",revenue
Sales Revenue 2020 ₹87293208,revenue
"fy 2024 Net income ₹82,984,499",profit
cost of materials ₹266846,expense
Net income ₹98765289,profit
"tax expense FY 2021 ₹90,609,239 (Note 23)",expense
Exceptional items 2020 ₹241315 (Note 2),other
"SALES REVENUE ₹12,359,586",revenue
"Profit for the year 2023 ₹78,369,351",profit
oci adjustment 2020 ₹824359,other
Net Profit 4021783,profit
"Employee benefits FY 2020 ₹73,384,032",expense
"net income 70,326,331",profit
2021 Net Sales ₹31707,revenue
Reserves and surplus FY 2021 ₹570432,other
Operating revenue 2023 82036,revenue
EPS basic 2024 36268,other
"INSURANCE EXPENSE FY 2022 46,144,205",expense
Earnings from operations ₹9324479,profit
"INCOME FROM OPERATIONS 2024 ₹83,776,413",revenue
PRIOR PERIOD ITEMS FY 2023 5315835,other
"Selling expenses FY 2023 57,302,780",expense
Subscription Revenue FY 2021 ₹941105,revenue
Other income 89714405,other
"Notes to accounts 79,494,972",other
extraordinary items 96794,other
"contingent liability 2020 ₹95,165,846",other
FY 2021 Contingent liability 6910856,other
"R&D EXPENSE 54,343,834",expense
2020 Profit Before Tax ₹608117,profit
net profit FY 2022 ₹80148,profit
SERVICE INCOME 2019 92947099,revenue
net profit 2022 ₹62632484,profit
2020 OTHER INCOME ₹73181,other
"Gross Revenue 2023 67,681,432",revenue
Consolidated revenue FY 2024 ₹12872,revenue
"Profit Before Tax FY 2024 16,051,903",profit
"r&d expense ₹59,628,294",expense
"FY 2023 Cost of materials ₹19,488,830",expense
MARKETING EXPENSE 2019 ₹72566,expense
2024 OCI ADJUSTMENT 90224792,other
Cost of materials 70646,expense
"PBT ₹19,146,178 (Note 2)",profit
FY 2019 EBIT 410082,profit
ACCOUNTING POLICY CHANGE FY 2018 ₹300369,other
professional fees FY 2024 ₹39662,expense
rental income 49107,revenue
Prior period items FY 2019 8810424,other
"Net income ₹42,206,701",profit
"EBITDA ₹13,467,244",profit
"Professional fees FY 2018 ₹23,392,425",expense
"Sales Revenue FY 2023 ₹93,383,565",revenue
Earnings after tax 1902080,profit
Profit for the year 2022 ₹69636 (Note 7),profit
Cost of Goods Sold FY 2023 ₹74101392 (Note 2),expense
"Power and Fuel 2019 ₹67,895,175",expense
"ACCOUNTING POLICY CHANGE ₹59,195,290",other
RESERVES AND SURPLUS 2018 35731,other
Gross Revenue 2020 ₹32634412,revenue
"FY 2019 EXCEPTIONAL ITEMS ₹68,034,025",other
FY 2022 Notes to accounts ₹39158 (Note 16),other
"EPS basic FY 2024 ₹5,356,750",other
"PROFIT AFTER TAX (PAT) ₹43,187,197",profit
PRIOR PERIOD ITEMS 47209403 (Note 5),other
"Profit after tax (PAT) 2022 658,036",profit
FY 2022 EPS basic 95608,other
License fees ₹99417,revenue
OCI adjustment ₹402012,other
"Operating revenue FY 2018 80,460,190 (Note 15)",revenue
OCI adjustment 2022 520659 (Note 12),other
2021 Contingent liability 11045129,other
"OPERATING COST 2019 43,776,665",expense
PBT FY 2023 ₹14832287 (Note 3),profit
Product sales 2020 ₹84285882,revenue
"insurance expense ₹49,920,894",expense
fy 2021 PBT ₹6241357,profit
"Contingent liability 2018 ₹42,341,860",other
top line ₹90197611,revenue
EBIT FY 2021 ₹26516208,profit
"FY 2018 sales revenue ₹73,913,413",revenue
2024 marketing expense 32950,expense
"POWER AND FUEL FY 2022 ₹8,583,850",expense
"Net Profit ₹11,280,536",profit
"Operating Cost 2018 64,207,929",expense
"Other Expenses 2024 ₹3,763,165",expense
"fy 2023 net income ₹695,951",profit
OPERATING PROFIT ₹934042 (Note 23),profit
"other income 2019 ₹65,960,491 (Note 3)",other
"Net income 2020 ₹4,664,633",profit
"PROFIT BEFORE TAX FY 2023 14,074,033",profit
earnings after tax FY 2018 ₹53854589,profit
"OTHER EXPENSES 2019 ₹61,376,503",expense
Schedule 1 FY 2023 43613442 (Note 4),other
"Administrative expenses 10,483,775",expense
cost of materials ₹93496702,expense
related party note FY 2018 ₹97005856,other
fy 2022 Other Expenses 75433400,expense
FY 2021 EBIT 88415642,profit
"Net income 2022 29,666,088",profit
TURNOVER 2021 33033,revenue
2019 OPERATING PROFIT 77840,profit
